NCESSCH,NAME,LAT,LON,grade,Has_Calc,Num_Calc_Classes,Has_CS,Num_CS_Classes,Has_Physics,Num_Physics_Classes
210299001946,Home of the Innocents School,38.2523,-85.73219999999999,D,No,0,No,0,Yes,2
210299001947,Pathfinder School of Innovation,38.23989999999999,-85.751,D,No,0,Yes,1,Yes,7
210363000939,Ludlow High School,39.09170399999999,-84.553494,C,No,0,Yes,3,Yes,1
210444001103,Newport High School,39.09599999999999,-84.48379999999999,B,No,0,No,0,Yes,5
210444002401,Newport Regional School,39.08972500000001,-84.496439,C,No,0,No,0,No,0
210444002493,Newport School of Innovation,39.087815,-84.49363099999998,C,No,0,No,0,No,0
220003601499,New Orleans Center for Creative Arts,29.963221,-90.049487,D,No,0,No,0,Yes,2
220015902331,Lycee Francais de la Nouvelle-Orleans,29.953764000000007,-90.13026200000002,D,No,0,No,0,No,0
220018600981,Sophie B. Wright Institute of Academic Excellence,29.925470000000004,-90.102681,C,No,0,Yes,1,No,0
220019700953,Frederick A. Douglass High School,29.965680000000003,-90.03690100000001,C,Yes,5,Yes,7,Yes,7
220020302297,Morris Jeff Community School,29.967943,-90.0935,C,Yes,2,Yes,7,Yes,6
220020700972,L.B. Landry High School,29.942494000000003,-90.03960799999999,D,No,0,Yes,1,No,0
220021700414,Dr. Martin Luther King Charter School for Sci Tech,29.966559999999998,-90.01342999999999,D,No,0,Yes,4,No,0
220023802341,Walter L. Cohen College Prep,29.930148999999993,-90.09429699999998,D,No,0,No,0,No,0
220027702434,Booker T. Washington High School,29.949910000000003,-90.08924999999999,D,Yes,8,Yes,3,No,0
220028100234,New Orleans Charter Science and Mathematics HS,29.96320999999999,-90.079191,D,Yes,1,Yes,2,No,0
220030002343,Academic Recovery Ombudsman,32.51361000000001,-93.77261,D,No,0,No,0,No,0
220030402457,New Harmony High Institute,29.981113999999994,-90.08696799999998,C,No,0,No,0,No,0
220030702461,Walter L. Cohen High School,29.930148999999993,-90.09429699999998,D,No,0,No,0,No,0
220030902475,Opportunities Academy,29.945853999999994,-90.085046,D,No,0,No,0,No,0
220031602481,Warren Easton Charter High School,29.968489999999996,-90.09046099999999,C,Yes,2,No,0,Yes,4
220084000654,West Jefferson High School,29.902919999999998,-90.07446000000002,C,No,0,No,0,No,0
220084002305,JCFA,29.909628,-90.069469,C,No,0,No,0,No,0
220117001522,Travis Hill School,29.993903999999997,-90.08331199999999,D,No,0,No,0,No,0
230993000269,Deering High School,43.671738000000005,-70.29591499999998,B,Yes,3,Yes,3,Yes,3
230993000284,Portland High School,43.658798999999995,-70.25917,C,Yes,5,Yes,3,Yes,3
230993000603,Casco Bay High School,43.69728,-70.29374499999999,C,Yes,1,Yes,2,Yes,4
231233000585,South Portland High School,43.621826,-70.268003,D,Yes,2,Yes,3,Yes,16
231481223141,Baxter Academy for Tech & Sciences,43.660498,-70.262019,D,Yes,1,Yes,5,Yes,10
240009000150,Baltimore City College,39.32580000000001,-76.59709999999998,C,Yes,7,Yes,32,Yes,42
240009000168,Carver Vocational-Technical High,39.30449999999999,-76.6527,C,No,0,Yes,23,Yes,45
240009000203,Forest Park High,39.3326,-76.6894,B,No,0,Yes,51,Yes,39
240009000280,Mergenthaler Vocational-Technical High,39.33219999999999,-76.5911,A,Yes,4,Yes,56,Yes,56
240009000298,Paul Laurence Dunbar High,39.295539999999995,-76.59848,D,No,0,Yes,20,Yes,25
240009000336,William S. Baer School,39.3109,-76.6567,B,No,0,No,0,No,0
240009000885,Eager Street Academy,39.300657,-76.60708399999999,D,No,0,No,0,Yes,7
240009001313,Digital Harbor High School,39.2766,-76.60749999999999,D,No,0,Yes,33,Yes,65
240009001339,National Academy Foundation,39.296846,-76.597726,D,No,0,No,0,Yes,42
240009001343,Excel Academy at Francis M. Wood High,39.292,-76.6344,D,No,0,Yes,38,Yes,36
240009001381,Academy for College and Career Exploration,39.330799999999996,-76.63779999999998,C,No,0,Yes,33,Yes,22
240009001385,Vivien T. Thomas Medical Arts Academy,39.290299999999995,-76.63999999999999,D,No,0,Yes,28,Yes,11
240009001387,Augusta Fells Savage Institute of Visual Arts,39.297083,-76.64132799999999,D,No,0,Yes,12,Yes,27
240009001391,Baltimore School for the Arts,39.29829999999999,-76.6173,D,Yes,4,Yes,7,Yes,12
240009001531,Renaissance Academy,39.30319999999998,-76.62789999999998,D,No,0,Yes,22,Yes,20
240009001662,Joseph C. Briscoe Academy,39.298574,-76.624897,D,No,0,Yes,1,Yes,4
240009001675,Bluford Drew Jemison STEM Academy West,39.29724800000001,-76.641432,D,No,0,Yes,6,Yes,10
240009001682,Baltimore Leadership School for Young Women,39.29525600000001,-76.618091,D,No,0,Yes,15,Yes,8
240009001690,City Neighbors High,39.350482,-76.554826,B,No,0,No,0,Yes,15
240009001691,Green Street Academy,39.287487999999996,-76.67158499999998,C,No,0,Yes,12,Yes,8
240009001703,Baltimore Design School,39.307219999999994,-76.61092799999999,D,Yes,2,Yes,7,Yes,5
240012000466,Maiden Choice School,39.2582,-76.6953,C,No,0,No,0,No,0
240012000487,Towson High,39.390626999999995,-76.60121599999998,B,Yes,13,Yes,4,Yes,18
240012001711,BCDC Educational Center,39.39939,-76.60613100000002,B,No,0,No,0,Yes,2
250002100511,Academy Of the Pacific Rim Charter Public School,42.24438399999999,-71.132363,C,Yes,1,Yes,3,Yes,2
250002600530,City on a Hill Charter Public School,42.323741000000005,-71.08789999999999,D,Yes,1,No,0,Yes,3
250002900545,Neighborhood House Charter School,42.29336500000001,-71.05355299999998,C,No,0,Yes,3,Yes,4
250003600576,Ma Academy for Math and Science School,42.27610299999999,-71.799826,D,Yes,18,Yes,18,Yes,21
250004100601,Atlantis Charter School,41.67011299999999,-71.1437,D,No,0,No,0,Yes,7
250004600819,Prospect Hill Academy Charter School,42.367515,-71.10087399999999,D,Yes,4,Yes,6,Yes,3
250004901245,Boston Day and Evening Academy Charter School,42.326972,-71.08183099999998,D,No,0,Yes,5,Yes,3
250005101247,Abby Kelley Foster Charter Public School,42.305635,-71.801599,B,No,0,Yes,5,Yes,6
250005301256,Boston Collegiate Charter School,42.321724,-71.060802,C,Yes,1,Yes,2,Yes,8
250005401258,Edward M. Kennedy Academy for Health Careers (Horace Mann,42.333976,-71.10664799999999,C,Yes,1,Yes,2,Yes,3
250005501260,Mystic Valley Regional Charter School,42.43493,-71.044171,C,No,0,No,0,Yes,7
250007001667,Codman Academy Charter Public School,42.289795999999996,-71.071261,C,Yes,1,Yes,4,Yes,1
250007101747,Brooke Charter School,42.281929999999996,-71.122109,C,No,0,Yes,12,Yes,1
250007502084,Excel Academy Charter School,42.382943000000004,-71.018958,D,Yes,2,Yes,7,Yes,6
250008001843,Boston Preparatory Charter Public School,42.262176999999994,-71.11043299999999,C,Yes,2,Yes,2,Yes,4
250008601996,Community Charter School of Cambridge,42.367725,-71.085231,D,Yes,1,Yes,3,Yes,3
250009002112,Phoenix Academy Charter Public High School Chelsea,42.392452,-71.033905,D,No,0,No,0,Yes,3
250051802632,Pioneer Charter School of Science,42.408071,-71.05107699999999,C,Yes,2,Yes,3,Yes,3
250051902629,Global Learning Charter Public School,41.660053,-70.929282,B,Yes,1,Yes,11,Yes,1
250052202680,Hampden Charter School of Science East,42.19709,-72.563194,C,Yes,1,Yes,6,Yes,4
250052602703,Boston Green Academy Horace Mann Charter School,42.350353,-71.145895,C,Yes,1,No,0,Yes,4
250054502785,Collegiate Charter School of Lowell,42.636756,-71.359121,B,No,0,Yes,4,No,0
250054702782,Paulo Freire Social Justice Charter School,42.145832999999996,-72.604898,C,No,0,No,0,Yes,3
250055202827,Argosy Collegiate Charter School,41.688684,-71.161589,B,Yes,2,Yes,1,Yes,3
250055902869,New Heights Charter School of Brockton,42.051907,-71.01072900000001,C,No,0,No,0,No,0
250198000053,Arlington High,42.417977,-71.16176999999999,C,Yes,8,Yes,16,Yes,50
250279000203,Boston Latin School,42.337818999999996,-71.10149299999999,C,Yes,8,Yes,3,Yes,9
250279000204,Boston Latin Academy,42.316113,-71.08445899999998,D,Yes,4,Yes,4,Yes,12
250279000205,O'Bryant School of Math & Science,42.331358,-71.088923,D,Yes,7,Yes,6,Yes,10
250279000208,Brighton High School,42.349019000000006,-71.14556999999999,C,No,0,No,0,Yes,6
250279000210,Carter School,42.34055599999999,-71.08406499999998,D,No,0,No,0,No,0
250279000215,Charlestown High School,42.38012199999999,-71.06093599999998,D,No,0,Yes,2,Yes,7
250279000222,Dearborn 6-12 STEM Academy,42.326457999999995,-71.080826,D,No,0,No,0,Yes,5
250279000226,East Boston High School,42.381258,-71.03493699999999,D,Yes,2,Yes,1,Yes,11
250279000261,Burke High School,42.306942,-71.081648,C,Yes,1,Yes,1,Yes,8
250279000282,Madison Park Technical Vocational High School,42.331867,-71.090468,D,No,0,Yes,1,Yes,16
250279000327,English High School,42.306235,-71.109548,D,No,0,No,0,Yes,8
250279000342,Melvin H. King South End Academy,42.344399,-71.073364,D,No,0,No,0,Yes,2
250279000695,Fenway High School,42.330620999999994,-71.09915600000001,D,No,0,Yes,1,Yes,6
250279000698,Another Course To College,42.265168,-71.11773599999998,C,Yes,1,Yes,3,Yes,4
250279000704,New Mission High School,42.262966000000006,-71.117887,C,Yes,1,No,0,Yes,4
250279000837,Greater Egleston High School,42.314052000000004,-71.099189,D,No,0,No,0,Yes,1
250279000952,Henderson K-12 Inclusion School Upper,42.281274999999994,-71.069596,B,No,0,Yes,6,Yes,3
250279001128,Boston Arts Academy,42.346236000000005,-71.09500399999999,C,Yes,1,No,0,Yes,8
250279001296,Quincy Upper School,42.348369,-71.06892999999998,D,Yes,2,Yes,1,No,0
250279001511,Boston Adult Tech Academy,42.348671,-71.06815899999998,D,No,0,Yes,2,Yes,3
250279001617,Community Academy,42.30897,-71.103453,C,No,0,No,0,Yes,2
250279001692,Boston Community Leadership Academy,42.262966000000006,-71.117887,C,No,0,Yes,2,Yes,8
250279001902,Community Academy of Science and Health,42.30095599999999,-71.061303,C,No,0,No,0,Yes,4
250279002015,Boston International High School & Newcomers Academy,42.281267,-71.080897,C,No,0,Yes,1,Yes,3
250279002016,Excel High School,42.33287399999999,-71.044766,D,No,0,Yes,1,Yes,7
250279002374,Horace Mann School for the Deaf Hard of Hearing,42.352795,-71.137633,C,No,0,Yes,4,No,0
250279002674,Lyon High School,42.352112000000005,-71.160823,C,Yes,2,Yes,1,Yes,2
250279002725,TechBoston Academy,42.285248,-71.075837,C,Yes,1,Yes,4,Yes,4
250279002753,Margarita Muniz Academy,42.307189,-71.114194,C,No,0,No,0,Yes,5
250279002848,Boston Collaborative High School,42.333614999999995,-71.050763,D,Yes,2,No,0,Yes,3
250309002652,Brockton Champion High School,42.062523999999996,-71.003753,C,No,0,No,0,No,0
250315000415,Brookline High,42.332894,-71.128843,C,Yes,18,Yes,22,Yes,46
250327000436,Cambridge Rindge and Latin,42.374221,-71.11204399999998,C,Yes,12,Yes,21,Yes,43
250366000495,Chicopee Comprehensive High School,42.17713499999999,-72.591822,C,Yes,2,Yes,22,Yes,9
250366000496,Chicopee High,42.148401,-72.584768,B,Yes,4,Yes,3,Yes,3
250366000720,Chicopee Academy,42.19764899999999,-72.56138,C,No,0,No,0,Yes,3
250405000548,Dedham High,42.24577599999999,-71.162058,C,Yes,4,Yes,6,Yes,6
250477002787,Devens School,42.40838999999999,-71.055743,C,No,0,No,0,No,0
250483000649,B M C Durfee High,41.714778,-71.132073,A,Yes,4,Yes,10,Yes,18
250483002852,Stone PK-12 School,41.708659999999995,-71.15314099999999,A,No,0,No,0,No,0
250483002873,Resiliency Preparatory Academy,41.705563,-71.15225599999998,A,No,0,No,0,No,0
250489002110,Goodrich Academy,42.57816999999999,-71.78166,C,No,0,No,0,No,0
250548502269,Diman Regional Vocational Technical High,41.699897,-71.124692,C,Yes,3,Yes,10,Yes,27
250597000856,Haverhill High,42.78728999999999,-71.107005,C,Yes,12,Yes,29,Yes,6
250597001698,Greenleaf Academy,42.769042,-71.078973,C,No,0,Yes,1,No,0
250597001706,Bartlett School and Assessment Center,42.767231,-71.101066,C,No,0,No,0,No,0
250597002907,Gateway Academy,42.78856,-71.086581,D,No,0,Yes,2,No,0
250666002625,School for Exceptional Studies,42.71049999999999,-71.16389699999999,C,No,0,Yes,5,No,0
250702001041,Lowell High,42.647563,-71.311629,D,Yes,3,Yes,3,Yes,5
250702002732,Leblanc Therapeutic Day School,42.634236,-71.285627,A,No,0,No,0,No,0
250702002860,The Career Academy,42.633963,-71.323023,B,No,0,No,0,Yes,18
250711001067,Classical High,42.46551,-70.984968,C,Yes,5,Yes,29,Yes,5
250711002277,Lynn Vocational Technical Institute,42.45955,-70.954842,D,Yes,1,Yes,21,Yes,10
250711002647,Fecteau-Leary Junior/Senior High School,42.464573,-70.95514000000001,B,No,0,Yes,3,Yes,1
250756002393,Curtis-Tufts,42.402834,-71.107257,C,No,0,Yes,1,No,0
250762001193,Melrose High,42.46425399999999,-71.065446,C,Yes,6,Yes,2,Yes,11
250837001315,Needham High,42.286816,-71.23119,C,Yes,15,No,0,Yes,28
250843001336,New Bedford High,41.644291,-70.945822,A,Yes,6,Yes,23,Yes,4
250843002590,Trinity Day Academy,41.638919,-70.937008,B,No,0,No,0,No,0
250843002681,Whaling City Junior/Senior High School,41.634772,-70.93169699999999,B,No,0,No,0,Yes,2
250844002266,Gr New Bedford Vocational Technical,41.690725,-70.93737799999998,B,Yes,2,No,0,Yes,8
250861001374,Newton North High,42.345631000000004,-71.207622,B,Yes,14,Yes,17,Yes,39
250963001526,Pittsfield High,42.44694100000001,-73.248278,B,Yes,4,Yes,7,Yes,15
250963001534,Taconic High,42.459253999999994,-73.273292,C,Yes,2,Yes,11,Yes,18
250963002915,Eagle Education Academy,42.451592999999995,-73.25183699999998,B,No,0,No,0,Yes,2
250987001577,North Quincy High,42.27746900000001,-71.029125,C,Yes,11,Yes,48,Yes,20
250987001579,Quincy High,42.25381900000001,-71.000466,C,Yes,11,Yes,21,Yes,48
251089001745,Somerville High,42.38673899999999,-71.096106,D,Yes,5,Yes,2,Yes,20
251089002499,Full Circle High School,42.38673899999999,-71.096106,D,No,0,No,0,Yes,2
251218002005,Watertown High,42.37127199999999,-71.192708,C,Yes,4,Yes,3,Yes,9
251317002180,Winthrop High School,42.38026099999999,-70.979738,C,Yes,2,Yes,9,Yes,3
251323001076,University Pk Campus School,42.24691200000001,-71.82519199999999,C,Yes,1,Yes,5,Yes,2
251323002121,Claremont Academy,42.25420999999999,-71.817732,B,Yes,1,Yes,7,Yes,5
251323002200,Burncoat Senior High,42.297911,-71.78874300000001,B,Yes,1,Yes,6,Yes,14
251323002209,Doherty Memorial High,42.269584,-71.820747,A,Yes,4,Yes,22,Yes,22
251323002239,North High,42.260837999999985,-71.766893,C,Yes,1,Yes,15,Yes,17
260001500767,WayneWestland Innovative Academy,42.269214,-83.37845899999999,C,No,0,No,0,Yes,2
260013901488,Cesar Chavez High School,42.3121,-83.1143,D,Yes,2,No,0,Yes,1
260016601035,Academy for Business and Technology High School,42.2746,-83.19669999999999,C,No,0,No,0,Yes,4
260017001039,Detroit Community Schools  High School,42.38030499999999,-83.24744,D,No,0,Yes,3,Yes,1
260021708533,Oakland International Academy  High School,42.393644,-83.059049,C,No,0,No,0,Yes,9
260022701485,Voyageur College Prep,42.332811,-83.11885000000001,D,No,0,No,0,Yes,2
260022801198,Star International Academy,42.333744,-83.276484,C,Yes,1,No,0,Yes,4
260023208742,Detroit Edison Public School Academy  High School,42.35307900000001,-83.037793,D,No,0,No,0,Yes,1
260023701207,Universal Academy,42.328098,-83.145445,D,Yes,2,No,0,Yes,2
260027501616,Battle Creek Area Learning Center,42.321913,-85.226973,C,No,0,No,0,Yes,1
260029101941,Riverside Academy  West Campus,42.336952999999994,-83.177735,C,No,0,No,0,Yes,3
260029201723,Flex High School of Pontiac,42.634,-83.2857,C,No,0,Yes,2,Yes,1
260032201947,Covenant High School Southwest,42.320632,-83.08522899999998,D,No,0,No,0,Yes,2
260032201948,Covenant High School East,42.38866000000001,-83.00785899999998,C,No,0,No,0,Yes,1
260032201949,Covenant High School Central,42.33531399999999,-83.08839799999998,D,No,0,No,0,Yes,2
260095208134,University Preparatory Science and Math PSAD High School,42.3371,-83.0204,D,No,0,No,0,Yes,5
260095607842,University Preparatory Academy PSAD  High School,42.362823999999996,-83.07460799999998,D,No,0,No,0,Yes,5
260097208180,Michigan Virtual Charter Academy,42.4513,-83.0874,D,Yes,1,Yes,1,Yes,2
260098108149,Wellspring Preparatory High School,42.98698,-85.64321,C,Yes,2,Yes,1,No,0
260098808264,Hope Academy of West Michigan,42.931755,-85.66186199999999,B,No,0,No,0,No,0
260100008333,Bay City Academy  Farragut Campus,43.592938,-83.880066,D,No,0,No,0,Yes,1
260101308336,Capstone Academy Charter School SDA  South Campus,42.34776299999999,-83.054996,D,No,0,Yes,1,No,0
260101308822,CapstoneWayne Co Juvenile Detention Fac,42.389361,-83.046303,D,No,0,Yes,1,No,0
260102308403,WAY Academy  Vernor Site,42.309037,-83.132641,C,No,0,No,0,No,0
260102906170,Muskegon Heights Academy,43.207388,-86.247269,B,No,0,No,0,No,0
260105608577,WAY Academy  Flint Flint Campus,43.021499999999996,-83.68239999999999,B,No,0,No,0,No,0
260106208462,Detroit Public Safety Academy,42.32517399999999,-83.06743599999999,D,No,0,No,0,No,0
260106608474,Covenant High School Grand Rapids,42.9475,-85.66949999999999,D,No,0,No,0,Yes,2
260107608613,Pathways Academy,42.36553200000001,-82.97018999999999,D,No,0,No,0,No,0
260108808645,Muskegon Covenant Academy,43.22796499999999,-86.240668,C,No,0,No,0,No,0
260109908744,Kalamazoo Covenant Academy,42.276482,-85.58776999999999,C,No,0,No,0,Yes,1
260110300093,Detroit School of Arts,42.34853999999999,-83.061153,D,No,0,No,0,Yes,6
260110300279,Davis Aerospace Technical High School at Golightly,42.37002999999999,-82.951292,C,No,0,No,0,Yes,3
260110300749,Golightly Career and Technical Center,42.37002999999999,-82.951292,C,No,0,No,0,No,0
260110301423,Detroit Lions Academy,42.34949999999999,-83.083617,C,No,0,Yes,7,Yes,2
260110301703,Diann BanksWilliamson Educational Center,42.408022,-82.929002,C,No,0,No,0,No,0
260110304669,Cass Technical High School,42.338773999999994,-83.06059299999998,D,Yes,3,Yes,11,Yes,39
260110304670,Central High School,42.383626,-83.111805,C,No,0,Yes,3,Yes,11
260110304693,Denby High School,42.425737,-82.95856,A,Yes,1,Yes,5,Yes,13
260110304703,Martin Luther King Jr Senior High School,42.342603999999994,-83.01660400000002,D,Yes,1,Yes,5,Yes,27
260110304830,Southeastern High School,42.373948,-82.97811699999998,C,No,0,Yes,6,Yes,19
260110304857,Western International High School,42.319100000000006,-83.09175199999999,C,Yes,3,Yes,3,Yes,26
260110307415,Frederick Douglass Academy for Young Men,42.38276499999999,-83.08068399999999,D,No,0,Yes,14,Yes,6
260110307972,Detroit International Academy for Young Women,42.41215900000001,-83.049195,C,No,0,No,0,Yes,4
260110308271,Crockett Midtown High School of Science and Medicine,42.350776999999994,-83.05186999999998,D,Yes,2,No,0,Yes,6
260110308306,East English Village Preparatory Academy at Finney,42.408022,-82.929002,C,No,0,Yes,5,Yes,15
260110308902,Legacy Academy,42.340405,-83.089615,D,No,0,No,0,Yes,3
260110608786,Saginaw Covenant Academy,43.428147,-83.939921,D,No,0,No,0,No,0
260113108964,Center Line Preparatory Academy,42.47999999999999,-83.024509,C,No,0,No,0,No,0
260354004053,Atherton Vern Van Y Educational Center,42.992900000000006,-83.63619999999999,D,No,0,No,0,No,0
260426000800,Bay City Eastern High School,43.6058,-83.86550000000001,D,No,0,No,0,No,0
260426004094,Bay City Central High School,43.5884,-83.874,D,Yes,3,Yes,2,Yes,1
260501004187,Berkley High School,42.49519999999999,-83.1812,C,No,0,Yes,3,Yes,4
260585004217,Ernest W Seaholm High School,42.538999999999994,-83.2443,A,Yes,7,Yes,1,Yes,18
260807001816,Omni High School,43.4505,-83.9466,C,No,0,No,0,No,0
260858004404,Center Line High School,42.48619999999999,-83.0205,C,Yes,1,Yes,1,Yes,2
260993004481,Clawson High School,42.53549999999999,-83.1484,C,Yes,2,Yes,5,Yes,6
261160004587,Dearborn High School,42.308699999999995,-83.26169999999999,A,Yes,27,Yes,28,Yes,24
261160004591,Fordson High School,42.3309,-83.1787,C,Yes,27,Yes,40,Yes,29
261164004621,Robichaud Senior High School,42.284506,-83.286626,D,No,0,Yes,4,Yes,3
261164007904,Westwood Virtual Academy,42.297429,-83.29108499999998,C,No,0,No,0,Yes,2
261164008604,Westwood North Academy,42.297429,-83.29108499999998,C,No,0,No,0,Yes,2
261245004950,Eastpointe High School,42.46363,-82.96204,D,No,0,No,0,No,0
261245008766,Eastpointe Virtual Academy,42.46363,-82.96204,D,No,0,No,0,No,0
261245008832,Eastpointe Alternative Center,42.46363,-82.96204,D,No,0,No,0,No,0
261248004961,East Grand Rapids High School,42.9491,-85.61409999999998,C,Yes,11,Yes,5,Yes,12
261254008667,WAY East Jackson,42.260132,-84.36369899999998,C,No,0,Yes,1,Yes,1
261293004988,Ecorse Community High School,42.250299999999996,-83.1485,D,Yes,1,Yes,2,Yes,1
261293008570,Downriver Digital Academy,42.2509,-83.15079999999999,D,No,0,No,0,No,0
261293008849,Hope Academic Academy,42.2509,-83.15079999999999,D,No,0,No,0,No,0
261407005038,Visions Unlimited,42.456277,-83.371604,C,No,0,No,0,No,0
261407005039,Farmington High School,42.464,-83.36109999999998,C,Yes,15,Yes,8,Yes,13
261428001901,University High School,42.46746,-83.134919,C,No,0,Yes,9,Yes,4
261428005072,Ferndale High School,42.45290000000001,-83.148314,C,Yes,2,Yes,6,Yes,9
261428008350,Tri County Educational Center,42.450386,-83.159362,D,No,0,Yes,1,No,0
261554002045,Cambridge Alternative High School,42.33529999999999,-83.32729999999998,C,No,0,No,0,No,0
261554005213,Garden City High School,42.3347,-83.3295,C,No,0,No,0,No,0
261554005219,Burger Development Center,42.280984999999994,-83.32637299999999,D,No,0,No,0,No,0
261608005260,Lee High School,42.93184900000001,-85.700372,C,No,0,Yes,1,No,0
261611005261,Godwin Heights Senior High School,42.9001,-85.6665,C,Yes,19,No,0,Yes,3
261644000878,Bethany Based School,42.97950199999999,-85.650554,C,No,0,No,0,Yes,2
261644000885,Southeast Career Pathways,42.937906,-85.66308699999999,C,No,0,No,0,Yes,1
261644005338,Ottawa Hills High School,42.925738,-85.627135,C,No,0,No,0,Yes,2
261644008226,Grand Rapids Learning Center,42.963573,-85.658609,C,No,0,No,0,Yes,2
261644008543,Innovation Central High,42.965863,-85.65882799999999,C,No,0,Yes,1,Yes,4
261644008677,Grand Rapids Public Museum High,42.96202199999999,-85.66357,D,No,0,No,0,No,0
261644008882,Ottawa High Transition,42.925738,-85.627135,C,No,0,No,0,No,0
261752005421,Hamtramck High School,42.40260000000001,-83.0577,C,Yes,1,Yes,10,No,0
261752007965,Horizon High School,42.40117,-83.056871,C,No,0,No,0,No,0
261803000962,Advantage Alternative Program,42.4513,-83.0874,D,No,0,No,0,No,0
261803005475,Hazel Park High School,42.46520000000001,-83.0904,D,No,0,Yes,1,Yes,2
261803005480,Jardon Vocational School,42.4673,-83.1143,D,No,0,No,0,No,0
261803005482,Edison,42.472366,-83.12124999999999,D,No,0,No,0,No,0
261803008393,Invest Roosevelt Alternative High School,42.47031,-83.11096400000001,D,No,0,No,0,Yes,2
261803008563,Michigan Cyber Academy,42.447755,-83.087461,D,No,0,No,0,No,0
261803008776,Viking Virtual Academy,42.4513,-83.0874,D,No,0,No,0,Yes,2
261962005629,Jackson High School,42.24989999999999,-84.4185,B,Yes,2,Yes,2,Yes,1
261962008719,South Central Michigan Virtual,42.269211999999996,-84.428702,C,No,0,No,0,No,0
261962008833,Jackson Pathways,42.24960000000001,-84.418972,B,No,0,No,0,No,0
261995008761,Kalamazoo Innovative Learning Program,42.257766,-85.58905799999998,C,No,0,No,0,No,0
262016005697,Kelloggsville High School,42.87703700000001,-85.666312,C,Yes,1,No,0,Yes,2
262115005794,Everett High School,42.6927,-84.55669999999999,C,Yes,1,Yes,5,Yes,5
262115005803,JW Sexton High School,42.7329,-84.5759,A,No,0,Yes,5,Yes,4
262160005866,Lincoln Park High School,42.2457,-83.18979999999999,C,Yes,6,No,0,Yes,1
262472006125,Mt Morris Education and Community Center,43.1188,-83.6899,B,No,0,No,0,No,0
262472008971,The Learning CoOp,43.02761499999999,-83.73078799999999,C,No,0,No,0,No,0
262484008375,Muskegon Community Education Center,43.226172,-86.25735,C,No,0,No,0,Yes,2
262574006220,Grosse Pointe South High School,42.391062,-82.902486,A,Yes,7,Yes,15,Yes,15
262574006230,Grosse Pointe North High School,42.4366,-82.8892,A,Yes,5,Yes,15,Yes,8
262976006555,River Rouge High School,42.27553,-83.136828,D,Yes,3,Yes,3,Yes,1
262976008952,River Rouge Alternative Virtual Academy,42.27553,-83.136828,D,No,0,No,0,No,0
262991006564,Riverview Community High School,42.1769,-83.17749999999998,D,Yes,1,No,0,Yes,8
262991008829,Riverview Virtual Academy,42.18440100000001,-83.185259,D,No,0,No,0,Yes,1
263039006656,Arthur Hill High School,43.429933,-83.991301,C,No,0,Yes,5,No,0
263039006677,Saginaw High School,43.4064,-83.92579999999998,C,No,0,Yes,3,Yes,2
263039008391,The Success Academy,43.43230799999999,-83.92969799999999,C,No,0,No,0,No,0
263222006751,South Lake High School,42.465599999999995,-82.90199999999999,C,Yes,2,Yes,2,Yes,4
263231007791,University High School Academy,42.500196,-83.235278,B,Yes,2,Yes,2,Yes,3
263267006815,Lake Shore High School,42.5221,-82.88089999999998,C,Yes,6,No,0,Yes,3
263465007043,Vandercook Lake High School,42.200419000000004,-84.39146099999999,C,Yes,1,Yes,4,No,0
263465008759,Vandercook Lake Virtual Academy,42.200419000000004,-84.39146099999999,C,No,0,No,0,No,0
263468007048,Lincoln High School,42.462300000000006,-83.02079999999998,C,Yes,3,No,0,Yes,1
263492008891,Vestaburg Community Alternative Education School  Wyoming,42.899084999999985,-85.683204,C,No,0,No,0,No,0
263654001265,The Lincoln Center,42.223099999999995,-83.16349999999998,D,No,0,No,0,No,0
263654007247,Jo Brighton Skills Center,42.187795,-83.17413400000001,C,No,0,No,0,No,0
263654007252,Roosevelt High School,42.2009,-83.15829999999998,C,Yes,5,Yes,3,Yes,16
263654007256,Madison School,42.187714,-83.17469,C,No,0,No,0,No,0
263657007261,Wyoming Junior High School,42.917062,-85.71873699999999,B,No,0,No,0,No,0
263657007264,Wyoming High School,42.9094,-85.6992,C,Yes,5,No,0,Yes,3
268020000118,Doris Klaussen Dev Center,42.32142000000001,-85.133848,D,No,0,No,0,No,0
268058000864,Youth Home Jackson ISD,42.26290000000001,-84.38749999999999,C,No,0,No,0,No,0
268058008130,Jackson ISD Local Based Special Education Programs,42.233746999999994,-84.429657,A,No,0,No,0,No,0
268062008363,Empower U,42.96771399999999,-85.63354099999998,C,No,0,No,0,No,0
270011504163,Community of Peace Academy High Sch,44.97418299999999,-93.080351,C,Yes,1,Yes,1,No,0
270011703336,MTS PEASE ACADEMY,44.983342,-93.235826,C,No,0,No,0,No,0
270011705279,Banaadir Secondary,44.99055599999999,-93.29162899999999,D,No,0,No,0,No,0
270015702952,FACE TO FACE ACADEMY,44.976319000000004,-93.066409,C,No,0,No,0,No,0
270018103049,EL COLEGIO CHARTER SCHOOL,44.927989999999994,-93.25217599999999,B,No,0,No,0,No,0
270024503573,Metro College Prep,44.98500599999999,-93.28653899999999,D,Yes,1,No,0,Yes,2
270024603307,TWIN CITIES ACADEMY,44.962301,-93.037734,C,Yes,4,Yes,1,Yes,1
270028804862,Hiawatha Collegiate High School,44.952524,-93.22123799999999,C,Yes,1,No,0,Yes,4
