"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01081","5","512110","78","0","2025","1","N","Lee County, Alabama","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01083","5","512110","78","0","2025","1","N","Limestone County, Alabama","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","512110","78","0","2025","1","","Madison County, Alabama","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",12,39,37,42,1023957,343393,1325,2003,"",0.41,0.15,0.12,0.15,0.12,0.17,0.07,0.90,"",2,20.0,9,30.0,7,23.3,8,23.5,398567,63.7,93719,37.5,-168,-11.3,468,30.5
"01095","5","512110","78","0","2025","1","N","Marshall County, Alabama","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","512110","78","0","2025","1","N","Mobile County, Alabama","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","512110","78","0","2025","1","N","Montgomery County, Alabama","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01103","5","512110","78","0","2025","1","N","Morgan County, Alabama","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01115","5","512110","78","0","2025","1","N","St. Clair County, Alabama","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","512110","78","0","2025","1","N","Shelby County, Alabama","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",19,0,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,0,"N",5,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","512110","78","0","2025","1","N","Tuscaloosa County, Alabama","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01999","5","512110","78","0","2025","1","","Unknown Or Undefined, Alabama","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",36,38,28,28,554756,326604,852,1362,"",0.91,0.42,0.26,0.28,0.15,0.33,0.06,0.49,"",-4,-10.0,-49,-56.3,-3,-9.7,-14,-33.3,-29304,-5.0,13635,4.4,-474,-35.7,520,61.8
"02000","5","512110","58","0","2025","1","","Alaska -- Statewide","Private","NAICS 512110 Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",25,76,74,54,932758,920475,13808,1055,"",0.48,0.22,0.17,0.13,0.09,0.16,0.06,0.50,"",-3,-10.7,-11,-12.6,-20,-21.3,-63,-53.8,-300593,-24.4,-298593,-24.5,-6541,-32.1,100,10.5
"02020","5","512110","78","0","2025","1","","Anchorage Municipality, Alaska","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,34,31,33,265432,265432,3982,625,"",0.39,0.21,0.16,0.18,0.05,0.10,0.04,0.28,"",-3,-30.0,7,25.9,2,6.9,2,6.5,15598,6.2,15598,6.2,214,5.7,-38,-5.7
"02066","5","512110","78","0","2025","1","N","Copper River Census Area, Alaska","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02090","5","512110","78","0","2025","1","N","Fairbanks North Star Borough, Alaska","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02100","5","512110","78","0","2025","1","N","Haines Borough, Alaska","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.00,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02110","5","512110","78","0","2025","1","N","Juneau City and Borough, Alaska","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02122","5","512110","78","0","2025","1","N","Kenai Peninsula Borough, Alaska","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02170","5","512110","78","0","2025","1","N","Matanuska-Susitna Borough, Alaska","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02999","5","512110","78","0","2025","1","N","Unknown Or Undefined, Alaska","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04000","5","512110","58","0","2025","1","","Arizona -- Statewide","Private","NAICS 512110 Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",299,855,1129,942,12568692,6176816,91955,991,"",0.65,0.24,0.26,0.23,0.12,0.21,0.12,0.47,"",-25,-7.7,-150,-14.9,-69,-5.8,-159,-14.4,-868584,-6.5,-476678,-7.2,-37022,-28.7,52,5.5
"04001","5","512110","78","0","2025","1","N","Apache County, Arizona","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04003","5","512110","78","0","2025","1","N","Cochise County, Arizona","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04005","5","512110","78","0","2025","1","","Coconino County, Arizona","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,6,6,6,190319,43500,641,2440,"",0.48,0.08,0.07,0.07,0.12,0.09,0.06,1.62,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04007","5","512110","78","0","2025","1","N","Gila County, Arizona","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04013","5","512110","78","0","2025","1","","Maricopa County, Arizona","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",209,517,777,516,8155294,3758780,54530,1040,"",0.73,0.20,0.25,0.18,0.10,0.17,0.10,0.47,"",-15,-6.7,-64,-11.0,-14,-1.8,-119,-18.7,-1013623,-11.1,-426456,-10.2,-21307,-28.1,-14,-1.3
"04015","5","512110","78","0","2025","1","N","Mohave County, Arizona","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.10,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04017","5","512110","78","0","2025","1","N","Navajo County, Arizona","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04019","5","512110","78","0","2025","1","","Pima County, Arizona","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",26,32,31,33,450431,247201,3416,1083,"",0.54,0.07,0.06,0.07,0.04,0.08,0.05,0.60,"",-7,-21.2,-164,-83.7,-161,-83.9,-163,-83.2,-114307,-20.2,-78473,-24.1,-1610,-32.0,860,385.7
"04021","5","512110","78","0","2025","1","","Pinal County, Arizona","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,4,4,4,68632,28228,865,1320,"",0.38,0.05,0.04,0.04,0.03,0.05,0.05,0.78,"",0,0.0,0,0.0,-1,-20.0,-1,-20.0,-21189,-23.6,-4883,-14.7,-136,-13.6,-161,-10.9
"04025","5","512110","78","0","2025","1","","Yavapai County, Arizona","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,10,9,10,154628,73928,699,1230,"",0.73,0.13,0.09,0.11,0.09,0.12,0.05,0.79,"",-2,-15.4,-1,-9.1,-1,-10.0,-3,-23.1,-32970,-17.6,-5321,-6.7,5,0.7,-43,-3.4
"04999","5","512110","78","0","2025","1","","Unknown Or Undefined, Arizona","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",36,219,257,218,2707272,1495219,23805,900,"",0.62,2.38,2.27,2.06,0.62,1.41,0.62,0.28,"",-1,-2.7,93,73.8,108,72.5,74,51.4,144020,5.6,-28880,-1.9,-19868,-45.5,-512,-36.3
"05000","5","512110","58","0","2025","1","","Arkansas -- Statewide","Private","NAICS 512110 Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",113,238,249,225,4268501,1662771,23034,1383,"",0.51,0.17,0.14,0.14,0.11,0.17,0.12,0.76,"",3,2.7,-68,-22.2,-249,-50.0,-228,-50.3,-1778113,-29.4,-1004105,-37.7,-8095,-26.0,273,24.6
"05007","5","512110","78","0","2025","1","","Benton County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",14,68,67,69,1171685,488135,7133,1325,"",0.77,0.42,0.34,0.37,0.15,0.32,0.33,0.39,"",-2,-12.5,-14,-17.1,-13,-16.2,-13,-15.9,-166725,-12.5,-70994,-12.7,3939,123.3,59,4.7
"05009","5","512110","78","0","2025","1","N","Boone County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05027","5","512110","78","0","2025","1","N","Columbia County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05029","5","512110","78","0","2025","1","N","Conway County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05031","5","512110","78","0","2025","1","N","Craighead County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05033","5","512110","78","0","2025","1","N","Crawford County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05045","5","512110","78","0","2025","1","N","Faulkner County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05051","5","512110","78","0","2025","1","N","Garland County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05085","5","512110","78","0","2025","1","N","Lonoke County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05105","5","512110","78","0","2025","1","N","Perry County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",2.98,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05107","5","512110","78","0","2025","1","N","Phillips County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05115","5","512110","78","0","2025","1","N","Pope County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05119","5","512110","78","0","2025","1","N","Pulaski County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",25,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05125","5","512110","78","0","2025","1","N","Saline County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05131","5","512110","78","0","2025","1","","Sebastian County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,20,20,21,289544,141292,4062,1095,"",0.64,0.27,0.22,0.25,0.17,0.28,0.43,0.70,"",0,0.0,9,81.8,8,66.7,2,10.5,113411,64.4,50257,55.2,3629,838.1,127,13.1
"05141","5","512110","78","0","2025","1","N","Van Buren County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05143","5","512110","78","0","2025","1","","Washington County, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,8,9,7,119547,51807,1094,1149,"",0.47,0.06,0.06,0.05,0.04,0.06,0.08,0.69,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05999","5","512110","78","0","2025","1","","Unknown Or Undefined, Arkansas","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",38,38,52,47,1280647,350538,4546,2157,"",0.77,0.59,0.67,0.64,0.50,0.59,0.19,0.78,"",1,2.7,-23,-37.7,-12,-18.8,-100,-68.0,-1168049,-47.7,-592497,-62.8,-9602,-67.9,79,3.8
"06000","5","512110","58","0","2025","1","","California -- Statewide","Private","NAICS 512110 Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",7993,74072,100138,82584,3249111158,708559714,38432448,2920,"",2.01,3.72,4.12,3.66,4.03,4.86,3.04,1.05,"",-133,-1.6,-15619,-17.4,-1727,-1.7,-21903,-21.0,-381013625,-10.5,-109782528,-13.4,-3513744,-8.4,90,3.2
"06001","5","512110","78","0","2025","1","","Alameda County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",96,1356,1363,1347,58565067,9288744,216080,3324,"",0.61,1.57,1.30,1.38,1.57,1.42,0.39,1.12,"",-1,-1.0,-221,-14.0,-203,-13.0,-203,-13.1,-6486261,-10.0,-1634149,-15.0,27044,14.3,125,3.9
"06007","5","512110","78","0","2025","1","N","Butte County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06013","5","512110","78","0","2025","1","","Contra Costa County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",19,36,38,36,785907,250572,5856,1649,"",0.22,0.09,0.08,0.08,0.05,0.08,0.02,0.63,"",0,0.0,-1,-2.7,2,5.6,2,5.9,-114702,-12.7,34644,16.0,611,11.6,-293,-15.1
"06017","5","512110","78","0","2025","1","N","El Dorado County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06019","5","512110","78","0","2025","1","","Fresno County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",15,76,67,81,925183,442027,10914,953,"",0.16,0.16,0.12,0.16,0.08,0.15,0.04,0.57,"",2,15.4,16,26.7,6,9.8,21,35.0,16047,1.8,-26403,-5.6,300,2.8,-206,-17.8
"06023","5","512110","78","0","2025","1","N","Humboldt County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06025","5","512110","78","0","2025","1","N","Imperial County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06029","5","512110","78","0","2025","1","N","Kern County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06031","5","512110","78","0","2025","1","N","Kings County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06033","5","512110","78","0","2025","1","N","Lake County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037","5","512110","78","0","2025","1","","Los Angeles County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6497,66758,92300,75069,2980867744,650356732,35875386,2938,"",5.29,13.52,15.17,13.34,16.80,17.83,11.81,1.19,"",-161,-2.4,-15810,-19.1,-2539,-2.7,-22214,-22.8,-400877607,-11.9,-115984668,-15.1,-4166612,-10.4,97,3.4
"06039","5","512110","78","0","2025","1","N","Madera County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06041","5","512110","78","0","2025","1","","Marin County, California","Private","NAICS 512110 Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",53,205,224,205,6203405,1503826,60407,2258,"",1.93,1.70,1.52,1.50,1.23,1.69,0.86,0.78,"",1,1.9,-21,-9.3,9,4.2,-8,-3.8,-158107,-2.5,-353480,-19.0,4244,7.6,13,0.6
