"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct","oty_month2_emplvl_chg","oty_month2_emplvl_pct","oty_month3_emplvl_chg","oty_month3_emplvl_pct","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct"
"01097","5","512110","78","0","2013","4","N","Mobile County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",1,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","512110","78","0","2013","1","N","Montgomery County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","512110","78","0","2013","2","N","Montgomery County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","512110","78","0","2013","3","N","Montgomery County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01101","5","512110","78","0","2013","4","N","Montgomery County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","512110","78","0","2013","1","N","Shelby County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","512110","78","0","2013","2","N","Shelby County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01117","5","512110","78","0","2013","3","","Shelby County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",10,52,46,47,655301,23266,281,1043,"",1.15,0.44,0.38,0.38,0.29,0.14,0.03,0.72,"",-1,-9.1,10,23.8,-9,-16.4,-34,-42.0,-317131,-32.6,-300679,-92.8,-7824,-96.5,-218,-17.3
"01117","5","512110","78","0","2013","4","","Shelby County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",11,52,51,51,755980,18582,304,1133,"",1.23,0.41,0.39,0.41,0.24,0.10,0.03,0.59,"N",-1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","512110","78","0","2013","1","N","Tuscaloosa County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","512110","78","0","2013","2","N","Tuscaloosa County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","512110","78","0","2013","3","N","Tuscaloosa County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01125","5","512110","78","0","2013","4","N","Tuscaloosa County, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01999","5","512110","78","0","2013","1","","Unknown Or Undefined, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",30,16,66,21,130612,94127,2454,293,"",1.74,0.25,0.96,0.31,0.08,0.16,0.08,0.15,"",-3,-9.1,-32,-66.7,-12,-15.4,-15,-41.7,-81651,-38.5,-71952,-43.3,-951,-27.9,-9,-3.0
"01999","5","512110","78","0","2013","2","","Unknown Or Undefined, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",30,13,57,44,139131,61439,1985,282,"",1.70,0.19,0.82,0.64,0.08,0.39,0.23,0.15,"",-3,-9.1,-17,-56.7,-7,-10.9,16,57.1,-115174,-45.3,-50144,-44.9,-135,-6.4,-199,-41.4
"01999","5","512110","78","0","2013","3","","Unknown Or Undefined, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,11,44,14,105202,53612,1313,352,"",1.60,0.17,0.65,0.20,0.06,0.36,0.15,0.17,"",-2,-6.5,1,10.0,5,12.8,-14,-50.0,-168,-0.2,-7363,-12.1,237,22.0,36,11.4
"01999","5","512110","78","0","2013","4","","Unknown Or Undefined, Alabama","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",34,77,102,69,361207,65417,1379,336,"",1.76,1.06,1.34,0.94,0.15,0.40,0.14,0.14,"",0,0.0,55,250.0,24,30.8,44,176.0,123308,51.8,-46628,-41.6,-580,-29.6,-103,-23.5
"02000","5","512110","58","0","2013","1","","Alaska -- Statewide","Private","Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",16,31,46,25,264341,253986,9585,598,"",0.43,0.07,0.09,0.05,0.03,0.05,0.04,0.39,"",1,6.7,9,40.9,5,12.2,-1,-3.8,95118,56.2,84763,50.1,3695,62.7,159,36.2
"02000","5","512110","58","0","2013","2","","Alaska -- Statewide","Private","Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",16,28,115,37,500920,403011,14799,642,"",0.42,0.06,0.22,0.07,0.05,0.10,0.06,0.41,"N",1,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02000","5","512110","58","0","2013","3","","Alaska -- Statewide","Private","Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",14,38,46,37,312439,256553,9156,596,"",0.36,0.07,0.08,0.07,0.03,0.05,0.03,0.35,"",0,0.0,3,8.6,-1,-2.1,10,37.0,67025,27.3,23499,10.1,922,11.2,76,14.6
"02000","5","512110","58","0","2013","4","","Alaska -- Statewide","Private","Motion picture and video production","State, NAICS 6-digit -- by ownership sector","All establishment sizes",14,36,48,36,547530,265238,9648,1053,"",0.36,0.07,0.09,0.07,0.04,0.08,0.05,0.50,"N",-2,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02020","5","512110","78","0","2013","1","","Anchorage Borough, Alaska","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",7,24,24,19,206455,196100,7190,711,"",0.49,0.11,0.10,0.08,0.04,0.08,0.05,0.44,"",-1,-12.5,3,14.3,2,9.1,-3,-13.6,50466,32.4,40111,25.7,1809,33.6,157,28.3
"02020","5","512110","78","0","2013","2","","Anchorage Borough, Alaska","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,22,93,27,391426,293517,10216,636,"",0.41,0.09,0.39,0.11,0.08,0.14,0.09,0.39,"",-2,-25.0,2,10.0,65,232.1,-7,-20.6,183209,88.0,85300,41.0,2899,39.6,50,8.5
"02020","5","512110","78","0","2013","3","","Anchorage Borough, Alaska","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,29,29,27,254005,198119,6839,690,"",0.34,0.12,0.12,0.11,0.05,0.09,0.05,0.39,"",-2,-28.6,-3,-9.4,-7,-19.4,2,8.0,36788,16.9,-6738,-3.3,-306,-4.3,151,28.0
"02020","5","512110","78","0","2013","4","N","Anchorage Borough, Alaska","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02090","5","512110","78","0","2013","1","-","Fairbanks North Star Borough, Alaska","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02090","5","512110","78","0","2013","2","N","Fairbanks North Star Borough, Alaska","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02090","5","512110","78","0","2013","3","-","Fairbanks North Star Borough, Alaska","Private","Motion picture and video production","County, NAICS 6-digit -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
